10,0.869999,733
10,0.879999,725
10,0.889999,797
10,0.899999,951
10,0.909999,1014
10,0.919999,1177
10,0.929999,1277
10,0.939999,1435
10,0.949999,1828
10,0.959999,2244
10,0.969999,2873
10,0.979999,4466
10,0.989999,9289
20,0.000000,292
20,0.010000,205
20,0.020000,206
20,0.030000,207
20,0.040000,211
20,0.050000,213
20,0.060000,213
20,0.070000,216
20,0.080000,219
20,0.090000,221
20,0.100000,223
20,0.110000,221
20,0.120000,230
20,0.130000,233
20,0.140000,230
20,0.150000,234
20,0.160000,239
20,0.170000,239
20,0.180000,247
20,0.190000,246
20,0.200000,250
20,0.210000,254
20,0.220000,256
20,0.230000,258
20,0.240000,262
20,0.250000,262
20,0.260000,266
20,0.270000,277
20,0.280000,275
20,0.290000,276
20,0.300000,286
20,0.310000,289
20,0.320000,293
20,0.330000,294
20,0.340000,301
20,0.350000,305
20,0.360000,312
20,0.370000,315
20,0.380000,316
20,0.390000,325
20,0.400000,329
20,0.410000,336
20,0.420000,341
20,0.430000,344
20,0.440000,349
20,0.450000,354
20,0.460000,372
20,0.470000,373
20,0.480000,385
20,0.490000,393
20,0.500000,390
20,0.510000,405
20,0.520000,412
20,0.530000,412
20,0.540000,427
20,0.550000,443
20,0.560000,446
20,0.570000,457
20,0.580000,467
20,0.590000,478
20,0.600000,480
20,0.610000,501
20,0.620000,495
20,0.630000,533
20,0.640000,544
20,0.650000,544
20,0.660000,572
20,0.670000,591
20,0.680000,602
20,0.690000,627
20,0.700000,649
20,0.710000,673
20,0.720000,710
20,0.730000,708
20,0.740000,765
20,0.750000,772
20,0.760000,823
20,0.770000,835
20,0.780000,856
20,0.790000,893
20,0.800000,960
20,0.810000,993
20,0.820000,1078
20,0.830000,1206
20,0.839999,1209
20,0.849999,1329
20,0.859999,1428
20,0.869999,1490
20,0.879999,1627
20,0.889999,1728
20,0.899999,1884
20,0.909999,2126
20,0.919999,2422
20,0.929999,2807
20,0.939999,3294
20,0.949999,3850
20,0.959999,4887
20,0.969999,6381
20,0.979999,9908
20,0.989999,18055
30,0.000000,480
30,0.010000,306
30,0.020000,308
30,0.030000,310
30,0.040000,316
30,0.050000,317
30,0.060000,319
30,0.070000,325
30,0.080000,326
30,0.090000,332
30,0.100000,337
30,0.110000,340
30,0.120000,342
30,0.130000,345
30,0.140000,351
30,0.150000,356
30,0.160000,358
30,0.170000,364
30,0.180000,368
30,0.190000,372
30,0.200000,377
30,0.210000,382
30,0.220000,380
30,0.230000,391
30,0.240000,391
30,0.250000,404
30,0.260000,407
30,0.270000,412
30,0.280000,421
30,0.290000,421
30,0.300000,429
30,0.310000,432
30,0.320000,451
30,0.330000,450
30,0.340000,450
30,0.350000,452
30,0.360000,465
30,0.370000,472
30,0.380000,486
30,0.390000,490
30,0.400000,503
30,0.410000,508
30,0.420000,525
30,0.430000,527
30,0.440000,529
30,0.450000,549
30,0.460000,558
30,0.470000,565
30,0.480000,575
30,0.490000,583
30,0.500000,602
30,0.510000,610
30,0.520000,606
30,0.530000,638
30,0.540000,644
30,0.550000,666
30,0.560000,671
30,0.570000,688
30,0.580000,694
30,0.590000,735
30,0.600000,716
30,0.610000,770
30,0.620000,789
30,0.630000,802
30,0.640000,820
30,0.650000,852
30,0.660000,878
30,0.670000,894
30,0.680000,915
30,0.690000,936
30,0.700000,986
30,0.710000,1033
30,0.720000,1041
30,0.730000,1113
30,0.740000,1139
30,0.750000,1159
30,0.760000,1232
30,0.770000,1279
30,0.780000,1372
30,0.790000,1420
30,0.800000,1518
30,0.810000,1551
30,0.820000,1602
30,0.830000,1706
30,0.839999,1858
30,0.849999,1951
30,0.859999,2006
30,0.869999,2275
30,0.879999,2420
30,0.889999,2649
30,0.899999,2926
30,0.909999,3151
30,0.919999,3706
30,0.929999,4116
30,0.939999,5012
30,0.949999,5818
30,0.959999,7183
30,0.969999,9867
30,0.979999,14675
30,0.989999,29122
40,0.000000,691
40,0.010000,411
40,0.020000,411
40,0.030000,415
40,0.040000,420
40,0.050000,428
40,0.060000,429
40,0.070000,433
40,0.080000,439
40,0.090000,439
40,0.100000,446
40,0.110000,452
40,0.120000,458
40,0.130000,459
40,0.140000,471
40,0.150000,473
40,0.160000,485
40,0.170000,478
40,0.180000,491
40,0.190000,496
40,0.200000,500
40,0.210000,501
40,0.220000,508
40,0.230000,521
40,0.240000,524
40,0.250000,538
40,0.260000,549
40,0.270000,550
40,0.280000,562
40,0.290000,557
40,0.300000,567
40,0.310000,582
40,0.320000,600
40,0.330000,601
40,0.340000,614
40,0.350000,630
40,0.360000,620
40,0.370000,635
40,0.380000,646
40,0.390000,653
40,0.400000,665
40,0.410000,683
40,0.420000,686
40,0.430000,704
40,0.440000,708
40,0.450000,733
40,0.460000,734
40,0.470000,765
40,0.480000,761
40,0.490000,781
40,0.500000,790
40,0.510000,822
40,0.520000,840
40,0.530000,848
40,0.540000,864
40,0.550000,895
40,0.560000,906
40,0.570000,939
40,0.580000,941
40,0.590000,957
40,0.600000,995
40,0.610000,1020
40,0.620000,1038
40,0.630000,1070
40,0.640000,1100
40,0.650000,1146
40,0.660000,1150
40,0.670000,1214
40,0.680000,1236
40,0.690000,1285
40,0.700000,1316
40,0.710000,1377
40,0.720000,1402
40,0.730000,1435
40,0.740000,1482
40,0.750000,1564
40,0.760000,1640
40,0.770000,1726
40,0.780000,1813
40,0.790000,1848
40,0.800000,1980
40,0.810000,2086
40,0.820000,2169
40,0.830000,2320
40,0.839999,2463
40,0.849999,2614
40,0.859999,2879
40,0.869999,2944
40,0.879999,3272
40,0.889999,3650
40,0.899999,3949
40,0.909999,4386
40,0.919999,4923
40,0.929999,5611
40,0.939999,6664
40,0.949999,7770
40,0.959999,9851
40,0.969999,12901
40,0.979999,19427
40,0.989999,39386
50,0.000000,893
50,0.010000,512
50,0.020000,515
50,0.030000,520
50,0.040000,524
50,0.050000,531
50,0.060000,534
50,0.070000,542
50,0.080000,551
50,0.090000,554
50,0.100000,564
50,0.110000,569
50,0.120000,572
50,0.130000,577
50,0.140000,584
50,0.150000,590
50,0.160000,602
50,0.170000,608
50,0.180000,614
50,0.190000,623
50,0.200000,630
50,0.210000,645
50,0.220000,641
50,0.230000,650
50,0.240000,661
50,0.250000,669
50,0.260000,675
50,0.270000,682
50,0.280000,704
50,0.290000,704
50,0.300000,715
50,0.310000,729
50,0.320000,733
50,0.330000,752
50,0.340000,759
50,0.350000,788
50,0.360000,782
50,0.370000,779
50,0.380000,810
50,0.390000,823
50,0.400000,829
50,0.410000,847
50,0.420000,863
50,0.430000,864
50,0.440000,893
50,0.450000,908
50,0.460000,929
50,0.470000,934
50,0.480000,955
50,0.490000,987
50,0.500000,980
50,0.510000,1029
50,0.520000,1037
50,0.530000,1074
50,0.540000,1088
50,0.550000,1114
50,0.560000,1113
50,0.570000,1154
50,0.580000,1196
50,0.590000,1224
50,0.600000,1220
50,0.610000,1285
50,0.620000,1308
50,0.630000,1315
50,0.640000,1364
50,0.650000,1407
50,0.660000,1443
50,0.670000,1528
50,0.680000,1565
50,0.690000,1632
50,0.700000,1660
50,0.710000,1736
50,0.720000,1746
50,0.730000,1878
50,0.740000,1904
50,0.750000,1965
50,0.760000,2077
50,0.770000,2209
50,0.780000,2221
50,0.790000,2461
50,0.800000,2531
50,0.810000,2547
50,0.820000,2728
50,0.830000,2890
50,0.839999,3083
50,0.849999,3318
50,0.859999,3497
50,0.869999,3789
50,0.879999,4092
50,0.889999,4481
50,0.899999,4956
50,0.909999,5458
50,0.919999,6151
50,0.929999,7160
50,0.939999,8199
50,0.949999,10143
50,0.959999,12621
50,0.969999,16105
50,0.979999,24920
50,0.989999,50016
60,0.000000,1100
60,0.010000,616
60,0.020000,617
60,0.030000,625
60,0.040000,631
60,0.050000,637
60,0.060000,642
60,0.070000,646
60,0.080000,656
60,0.090000,664
60,0.100000,671
60,0.110000,675
60,0.120000,689
60,0.130000,689
60,0.140000,705
60,0.150000,718
60,0.160000,724
60,0.170000,725
60,0.180000,733
60,0.190000,748
60,0.200000,748
60,0.210000,762
60,0.220000,774
60,0.230000,784
60,0.240000,797
60,0.250000,804
60,0.260000,824
60,0.270000,821
60,0.280000,838
60,0.290000,852
60,0.300000,851
60,0.310000,860
60,0.320000,880
60,0.330000,898
60,0.340000,919
60,0.350000,929
60,0.360000,940
60,0.370000,953
60,0.380000,969
60,0.390000,989
60,0.400000,1002
60,0.410000,1024
60,0.420000,1043
60,0.430000,1046
60,0.440000,1075
60,0.450000,1072
60,0.460000,1099
60,0.470000,1133
60,0.480000,1164
60,0.490000,1180
60,0.500000,1195
60,0.510000,1215
60,0.520000,1241
60,0.530000,1269
60,0.540000,1290
60,0.550000,1343
60,0.560000,1376
60,0.570000,1384
60,0.580000,1419
60,0.590000,1472
60,0.600000,1507
60,0.610000,1542
60,0.620000,1601
60,0.630000,1603
60,0.640000,1671
60,0.650000,1696
60,0.660000,1752
60,0.670000,1813
60,0.680000,1849
60,0.690000,1948
60,0.700000,1974
60,0.710000,2066
60,0.720000,2157
60,0.730000,2183
60,0.740000,2348
60,0.750000,2410
60,0.760000,2518
60,0.770000,2573
60,0.780000,2689
60,0.790000,2830
60,0.800000,2976
60,0.810000,3138
60,0.820000,3339
60,0.830000,3500
60,0.839999,3788
60,0.849999,3891
60,0.859999,4208
60,0.869999,4611
60,0.879999,5019
60,0.889999,5468
60,0.899999,5957
60,0.909999,6584
60,0.919999,7480
60,0.929999,8529
60,0.939999,10068
60,0.949999,12062
60,0.959999,15011
60,0.969999,19990
60,0.979999,29473
60,0.989999,59893
70,0.000000,1298
70,0.010000,719
70,0.020000,722
70,0.030000,729
70,0.040000,732
70,0.050000,743
70,0.060000,748
70,0.070000,761
70,0.080000,766
70,0.090000,777
70,0.100000,781
70,0.110000,790
70,0.120000,799
70,0.130000,804
70,0.140000,823
70,0.150000,832
70,0.160000,838
70,0.170000,848
70,0.180000,854
70,0.190000,866
70,0.200000,879
70,0.210000,888
70,0.220000,901
70,0.230000,913
70,0.240000,931
70,0.250000,938
70,0.260000,948
70,0.270000,963
70,0.280000,985
70,0.290000,996
70,0.300000,993
70,0.310000,1009
70,0.320000,1045
70,0.330000,1056
70,0.340000,1066
70,0.350000,1085
70,0.360000,1103
70,0.370000,1121
70,0.380000,1135
70,0.390000,1142
70,0.400000,1160
70,0.410000,1195
70,0.420000,1217
70,0.430000,1235
70,0.440000,1266
70,0.450000,1279
70,0.460000,1300
70,0.470000,1316
70,0.480000,1362
70,0.490000,1374
70,0.500000,1407
70,0.510000,1427
70,0.520000,1478
70,0.530000,1518
70,0.540000,1550
70,0.550000,1575
70,0.560000,1604
70,0.570000,1643
70,0.580000,1650
70,0.590000,1719
70,0.600000,1752
70,0.610000,1800
70,0.620000,1842
70,0.630000,1895
70,0.640000,1940
70,0.650000,1978
70,0.660000,2054
70,0.670000,2120
70,0.680000,2183
70,0.690000,2267
70,0.700000,2337
70,0.710000,2432
70,0.720000,2524
70,0.730000,2603
70,0.740000,2747
70,0.750000,2815
70,0.760000,2913
70,0.770000,3002
70,0.780000,3207
70,0.790000,3325
70,0.800000,3543
70,0.810000,3618
70,0.820000,3871
70,0.830000,4096
70,0.839999,4325
70,0.849999,4663
70,0.859999,5067
70,0.869999,5457
70,0.879999,5792
70,0.889999,6359
70,0.899999,7053
70,0.909999,7678
70,0.919999,8732
70,0.929999,10034
70,0.939999,11675
70,0.949999,14134
70,0.959999,17212
70,0.969999,22929
70,0.979999,34327
70,0.989999,69351
80,0.000000,1493
80,0.010000,822
80,0.020000,822
80,0.030000,832
80,0.040000,840
80,0.050000,849
80,0.060000,858
80,0.070000,867
80,0.080000,875
80,0.090000,886
80,0.100000,900
80,0.110000,913
80,0.120000,920
80,0.130000,930
80,0.140000,938
80,0.150000,945
80,0.160000,962
80,0.170000,972
80,0.180000,976
80,0.190000,997
80,0.200000,1007
80,0.210000,1022
80,0.220000,1019
80,0.230000,1048
80,0.240000,1060
80,0.250000,1078
80,0.260000,1084
80,0.270000,1104
80,0.280000,1129
80,0.290000,1140
80,0.300000,1148
80,0.310000,1156
80,0.320000,1176
80,0.330000,1198
80,0.340000,1217
80,0.350000,1245
80,0.360000,1246
80,0.370000,1277
80,0.380000,1286
80,0.390000,1310
80,0.400000,1339
80,0.410000,1357
80,0.420000,1390
80,0.430000,1417
80,0.440000,1442
80,0.450000,1463
80,0.460000,1487
80,0.470000,1503
80,0.480000,1534
80,0.490000,1579
80,0.500000,1604
80,0.510000,1638
80,0.520000,1662
80,0.530000,1692
80,0.540000,1739
80,0.550000,1795
80,0.560000,1835
80,0.570000,1873
80,0.580000,1902
80,0.590000,1956
80,0.600000,1985
80,0.610000,2061
80,0.620000,2116
80,0.630000,2130
80,0.640000,2216
80,0.650000,2252
80,0.660000,2334
80,0.670000,2451
80,0.680000,2497
80,0.690000,2574
80,0.700000,2642
80,0.710000,2775
80,0.720000,2879
80,0.730000,2938
80,0.740000,3043
80,0.750000,3166
80,0.760000,3325
80,0.770000,3489
80,0.780000,3688
80,0.790000,3878
80,0.800000,4005
80,0.810000,4201
80,0.820000,4412
80,0.830000,4684
80,0.839999,5058
80,0.849999,5300
80,0.859999,5652
80,0.869999,6206
80,0.879999,6683
80,0.889999,7318
80,0.899999,7971
80,0.909999,8910
80,0.919999,9968
80,0.929999,11474
80,0.939999,13223
80,0.949999,16168
80,0.959999,20013
80,0.969999,26323
80,0.979999,39656
80,0.989999,79431
90,0.000000,1694
90,0.010000,925
90,0.020000,927
90,0.030000,937
90,0.040000,946
90,0.050000,956
90,0.060000,968
90,0.070000,974
90,0.080000,989
90,0.090000,997
90,0.100000,1011
90,0.110000,1015
90,0.120000,1027
90,0.130000,1034
90,0.140000,1049
90,0.150000,1059
90,0.160000,1080
90,0.170000,1096
90,0.180000,1096
90,0.190000,1121
90,0.200000,1132
90,0.210000,1140
90,0.220000,1172
90,0.230000,1166
90,0.240000,1191
90,0.250000,1202
90,0.260000,1218
90,0.270000,1242
90,0.280000,1252
90,0.290000,1274
90,0.300000,1298
90,0.310000,1307
90,0.320000,1328
90,0.330000,1356
90,0.340000,1368
90,0.350000,1386
90,0.360000,1415
90,0.370000,1445
90,0.380000,1464
90,0.390000,1494
90,0.400000,1503
90,0.410000,1515
90,0.420000,1561
90,0.430000,1587
90,0.440000,1626
90,0.450000,1626
90,0.460000,1680
90,0.470000,1698
90,0.480000,1740
90,0.490000,1781
90,0.500000,1829
90,0.510000,1865
90,0.520000,1938
90,0.530000,1943
90,0.540000,1966
90,0.550000,1989
90,0.560000,2050
90,0.570000,2102
90,0.580000,2133
90,0.590000,2182
90,0.600000,2268
90,0.610000,2297
90,0.620000,2396
90,0.630000,2432
90,0.640000,2538
90,0.650000,2580
90,0.660000,2673
90,0.670000,2783
90,0.680000,2829
90,0.690000,2877
90,0.700000,2987
90,0.710000,3085
90,0.720000,3204
90,0.730000,3291
90,0.740000,3455
90,0.750000,3604
90,0.760000,3822
90,0.770000,3946
90,0.780000,4095
90,0.790000,4284
90,0.800000,4476
90,0.810000,4693
90,0.820000,4983
90,0.830000,5255
90,0.839999,5703
90,0.849999,6007
90,0.859999,6457
90,0.869999,7010
90,0.879999,7488
90,0.889999,8235
90,0.899999,9117
90,0.909999,10038
90,0.919999,11319
90,0.929999,12745
90,0.939999,14687
90,0.949999,18070
90,0.959999,23053
90,0.969999,29699
90,0.979999,44496
90,0.989999,89427
100,0.000000,1894
100,0.010000,1029
100,0.020000,1030
100,0.030000,1041
100,0.040000,1054
100,0.050000,1059
100,0.060000,1071
100,0.070000,1082
100,0.080000,1097
100,0.090000,1102
100,0.100000,1116
100,0.110000,1131
100,0.120000,1149
100,0.130000,1157
100,0.140000,1170
100,0.150000,1183
100,0.160000,1199
100,0.170000,1213
100,0.180000,1228
100,0.190000,1246
100,0.200000,1263
100,0.210000,1273
100,0.220000,1300
100,0.230000,1304
100,0.240000,1327
100,0.250000,1345
100,0.260000,1360
100,0.270000,1374
100,0.280000,1393
100,0.290000,1415
100,0.300000,1434
100,0.310000,1474
100,0.320000,1492
100,0.330000,1509
100,0.340000,1511
100,0.350000,1548
100,0.360000,1567
100,0.370000,1588
100,0.380000,1610
100,0.390000,1635
100,0.400000,1674
100,0.410000,1715
100,0.420000,1751
100,0.430000,1779
100,0.440000,1799
100,0.450000,1835
100,0.460000,1840
100,0.470000,1893
100,0.480000,1958
100,0.490000,1975
100,0.500000,2021
100,0.510000,2066
100,0.520000,2073
100,0.530000,2128
100,0.540000,2215
100,0.550000,2220
100,0.560000,2308
100,0.570000,2338
100,0.580000,2396
100,0.590000,2438
100,0.600000,2528
100,0.610000,2603
100,0.620000,2658
100,0.630000,2698
100,0.640000,2785
100,0.650000,2833
100,0.660000,2929
100,0.670000,3075
100,0.680000,3150
100,0.690000,3236
100,0.700000,3350
100,0.710000,3460
100,0.720000,3591
100,0.730000,3695
100,0.740000,3882
100,0.750000,3995
100,0.760000,4198
100,0.770000,4375
100,0.780000,4530
100,0.790000,4834
100,0.800000,4953
100,0.810000,5239
100,0.820000,5442
100,0.830000,5969
100,0.839999,6226
100,0.849999,6575
100,0.859999,7076
100,0.869999,7610
100,0.879999,8241
100,0.889999,9011
100,0.899999,9947
100,0.909999,10916
100,0.919999,12480
100,0.929999,14366
100,0.939999,16419
100,0.949999,20108
100,0.959999,24783
100,0.969999,33091
100,0.979999,50554
100,0.989999,99431
110,0.000000,2094
110,0.010000,1130
110,0.020000,1130
110,0.030000,1143
110,0.040000,1155
110,0.050000,1169
110,0.060000,1179
110,0.070000,1190
110,0.080000,1208
110,0.090000,1226
110,0.100000,1227
110,0.110000,1247
110,0.120000,1259
110,0.130000,1282
110,0.140000,1284
110,0.150000,1304
110,0.160000,1323
110,0.170000,1337
110,0.180000,1355
110,0.190000,1374
110,0.200000,1390
110,0.210000,1402
110,0.220000,1418
110,0.230000,1435
110,0.240000,1463
110,0.250000,1472
110,0.260000,1499
110,0.270000,1512
110,0.280000,1549
110,0.290000,1560
110,0.300000,1589
110,0.310000,1609
110,0.320000,1646
110,0.330000,1650
110,0.340000,1665
110,0.350000,1708
110,0.360000,1733
110,0.370000,1760
110,0.380000,1795
110,0.390000,1837
110,0.400000,1859
110,0.410000,1896
110,0.420000,1905
110,0.430000,1954
110,0.440000,1975
110,0.450000,2008
110,0.460000,2047
110,0.470000,2089
110,0.480000,2129
110,0.490000,2149
110,0.500000,2210
110,0.510000,2257
110,0.520000,2332
110,0.530000,2333
110,0.540000,2396
110,0.550000,2452
110,0.560000,2550
110,0.570000,2576
110,0.580000,2630
110,0.590000,2727
110,0.600000,2751
110,0.610000,2842
110,0.620000,2950
110,0.630000,2960
110,0.640000,3054
110,0.650000,3140
110,0.660000,3245
110,0.670000,3323
110,0.680000,3442
110,0.690000,3543
110,0.700000,3649
110,0.710000,3747
110,0.720000,3904
110,0.730000,4112
110,0.740000,4226
110,0.750000,4427
110,0.760000,4555
110,0.770000,4764
110,0.780000,4971
110,0.790000,5261
110,0.800000,5571
110,0.810000,5808
110,0.820000,6108
110,0.830000,6476
110,0.839999,6935
110,0.849999,7348
110,0.859999,7802
110,0.869999,8513
110,0.879999,9244
110,0.889999,10070
110,0.899999,11099
110,0.909999,12283
110,0.919999,13699
110,0.929999,15875
110,0.939999,18529
110,0.949999,22449
110,0.959999,28033
110,0.969999,36825
110,0.979999,55174
110,0.989999,109416
120,0.000000,2294
120,0.010000,1233
120,0.020000,1238
120,0.030000,1248
120,0.040000,1261
120,0.050000,1276
120,0.060000,1288
120,0.070000,1310
120,0.080000,1319
120,0.090000,1327
120,0.100000,1346
120,0.110000,1353
120,0.120000,1380
120,0.130000,1387
120,0.140000,1407
120,0.150000,1425
120,0.160000,1442
120,0.170000,1461
120,0.180000,1462
120,0.190000,1484
120,0.200000,1513
120,0.210000,1539
120,0.220000,1562
120,0.230000,1558
120,0.240000,1586
120,0.250000,1603
120,0.260000,1636
120,0.270000,1657
120,0.280000,1673
120,0.290000,1714
120,0.300000,1726
120,0.310000,1747
120,0.320000,1773
120,0.330000,1796
120,0.340000,1829
120,0.350000,1872
120,0.360000,1872
120,0.370000,1908
120,0.380000,1965
120,0.390000,1956
120,0.400000,2005
120,0.410000,2035
120,0.420000,2106
120,0.430000,2126
120,0.440000,2153
120,0.450000,2202
120,0.460000,2231
120,0.470000,2262
120,0.480000,2329
120,0.490000,2361
120,0.500000,2445
120,0.510000,2437
120,0.520000,2483
120,0.530000,2584
120,0.540000,2605
120,0.550000,2680
120,0.560000,2759
120,0.570000,2812
120,0.580000,2821
120,0.590000,2940
120,0.600000,3036
120,0.610000,3090
120,0.620000,3158
120,0.630000,3224
120,0.640000,3345
120,0.650000,3423
120,0.660000,3523
120,0.670000,3686
120,0.680000,3791
120,0.690000,3931
120,0.700000,4046
120,0.710000,4133
120,0.720000,4300
120,0.730000,4472
120,0.740000,4623
120,0.750000,4772
120,0.760000,5099
120,0.770000,5207
120,0.780000,5439
120,0.790000,5719
120,0.800000,5952
120,0.810000,6284
120,0.820000,6672
120,0.830000,6998
120,0.839999,7555
120,0.849999,8104
120,0.859999,8600
120,0.869999,9156
120,0.879999,10006
120,0.889999,11014
120,0.899999,11977
120,0.909999,13213
120,0.919999,14890
120,0.929999,17212
120,0.939999,19883
120,0.949999,23854
120,0.959999,29904
120,0.969999,40326
120,0.979999,59128
120,0.989999,119066
130,0.000000,2490
130,0.010000,1339
130,0.020000,1337
130,0.030000,1352
130,0.040000,1366
130,0.050000,1384
130,0.060000,1395
130,0.070000,1410
130,0.080000,1423
130,0.090000,1445
130,0.100000,1460
130,0.110000,1468
130,0.120000,1482
130,0.130000,1510
130,0.140000,1533
130,0.150000,1538
130,0.160000,1557
130,0.170000,1580
130,0.180000,1607
130,0.190000,1604
130,0.200000,1636
130,0.210000,1660
130,0.220000,1689
130,0.230000,1693
130,0.240000,1716
130,0.250000,1752
130,0.260000,1762
130,0.270000,1806
130,0.280000,1812
130,0.290000,1861
130,0.300000,1877
130,0.310000,1914
130,0.320000,1919
130,0.330000,1945
130,0.340000,1983
130,0.350000,2029
130,0.360000,2028
130,0.370000,2073
130,0.380000,2088
130,0.390000,2159
130,0.400000,2189
130,0.410000,2215
130,0.420000,2248
130,0.430000,2315
130,0.440000,2316
130,0.450000,2395
130,0.460000,2424
130,0.470000,2460
130,0.480000,2516
130,0.490000,2553
130,0.500000,2620
130,0.510000,2684
130,0.520000,2694
130,0.530000,2770
130,0.540000,2814
130,0.550000,2913
130,0.560000,2951
130,0.570000,3023
130,0.580000,3127
130,0.590000,3137
130,0.600000,3196
130,0.610000,3317
130,0.620000,3389
130,0.630000,3563
130,0.640000,3605
130,0.650000,3764
130,0.660000,3898
130,0.670000,4023
130,0.680000,4042
130,0.690000,4236
130,0.700000,4315
130,0.710000,4472
130,0.720000,4660
130,0.730000,4840
130,0.740000,5041
130,0.750000,5164
130,0.760000,5452
130,0.770000,5664
130,0.780000,5984
130,0.790000,6229
130,0.800000,6479
130,0.810000,7014
130,0.820000,7220
130,0.830000,7732
130,0.839999,8153
130,0.849999,8639
130,0.859999,9402
130,0.869999,9837
130,0.879999,10932
130,0.889999,12102
130,0.899999,12924
130,0.909999,14650
130,0.919999,16418
130,0.929999,18780
130,0.939999,21515
130,0.949999,26228
130,0.959999,32458
130,0.969999,43743
130,0.979999,65297
130,0.989999,131207
140,0.000000,2712
140,0.010000,1442
140,0.020000,1442
140,0.030000,1456
140,0.040000,1469
140,0.050000,1493
140,0.060000,1501
140,0.070000,1518
140,0.080000,1537
140,0.090000,1547
140,0.100000,1566
140,0.110000,1591
140,0.120000,1603
140,0.130000,1612
140,0.140000,1642
140,0.150000,1658
140,0.160000,1685
140,0.170000,1697
140,0.180000,1728
140,0.190000,1736
140,0.200000,1782
140,0.210000,1804
140,0.220000,1819
140,0.230000,1843
140,0.240000,1858
140,0.250000,1882
140,0.260000,1884
140,0.270000,1934
140,0.280000,1963
140,0.290000,1988
140,0.300000,2008
140,0.310000,2033
140,0.320000,2078
140,0.330000,2096
140,0.340000,2148
140,0.350000,2167
140,0.360000,2178
140,0.370000,2243
140,0.380000,2274
140,0.390000,2305
140,0.400000,2350
140,0.410000,2378
140,0.420000,2440
140,0.430000,2490
140,0.440000,2486
140,0.450000,2580
140,0.460000,2633
140,0.470000,2659
140,0.480000,2709
140,0.490000,2751
140,0.500000,2793
140,0.510000,2911
140,0.520000,2939
140,0.530000,2975
140,0.540000,3044
